0.0,0.78,1.56,2.34,3.13,3.91,4.69,5.47,6.25,7.03,7.81,8.59,9.38,10.16,10.94,11.72,12.5,13.28,14.06,14.84,15.63,16.41,17.19,17.97,18.75,19.53,20.31,21.09,21.87,22.66,23.44,24.22,25.0,25.78,26.56,27.34,28.12,28.91,29.69,30.47,31.25,32.03,32.81,33.59,34.38,35.16,35.94,36.72,37.5,38.28,39.06,39.84,40.63,41.41,42.19,42.97,43.75,44.53,45.31,46.09,46.88,47.66,48.44,49.22
8.301,7.5733,2.6753,2.3179,2.4034,3.372,4.2172,4.8587,6.5711,6.4733,4.7164,3.03,2.274,3.0054,3.479,2.3638,2.9507,2.9564,2.6413,2.7828,3.001,2.667,4.3945,4.9712,4.1301,4.6093,4.0941,3.1533,3.3277,2.9177,2.8454,2.6157,4.0269,2.8692,3.652,3.89,2.8651,3.0814,5.0001,7.8212,8.3299,7.3505,4.4562,3.2032,2.883,3.8184,3.4929,3.0878,4.3028,2.4689,3.3158,2.6679,3.0899,3.4977,4.1049,3.892,5.1149,5.3759,4.4114,3.357,2.7904,1.9431,3.0645,2.6617
8.3024,7.5718,3.1655,2.4646,2.3207,2.7419,3.8685,5.3787,6.6041,6.4309,4.1403,2.2162,2.9954,2.4075,3.1872,3.1259,2.2895,3.5628,3.0069,3.0983,3.1097,1.9203,3.6289,5.0629,4.5508,4.5712,3.8419,1.9604,3.374,3.1798,3.3697,3.5305,3.7851,3.208,3.4781,3.2048,3.3733,1.9706,4.3814,7.7905,8.3329,7.4093,3.7756,3.1945,3.3802,2.8627,3.1898,2.4895,4.2185,3.9326,3.2369,2.736,2.3258,2.5059,3.8457,4.3202,5.2475,5.3994,3.8771,1.9885,1.8321,2.3211,2.8536,2.9799
8.3048,7.5733,4.1812,2.5544,3.3981,3.9863,4.0131,4.9647,6.5519,6.4847,4.6717,3.5413,3.2128,3.1553,3.3859,3.8142,2.3408,2.653,3.7265,2.9675,3.3718,2.122,4.2739,5.0213,4.1335,4.5782,4.0826,3.4913,3.3369,2.5701,3.662,3.4153,2.5857,4.0557,3.4992,3.7081,3.4197,3.0525,4.9575,7.824,8.3283,7.3534,3.971,4.0071,3.6412,3.2647,4.0599,3.8941,3.2498,4.092,3.6699,2.8056,2.7524,3.5551,4.2101,3.9169,5.0869,5.4177,4.2777,3.3747,2.7961,2.7879,2.8222,2.6306
8.3027,7.5695,3.0536,2.8442,1.767,3.4361,3.6116,4.7264,6.5067,6.54,4.9616,3.4754,3.2914,2.9568,3.4986,2.3756,3.2678,1.9307,3.3437,2.9701,3.2517,3.5247,4.3705,5.0507,3.3928,4.317,4.3631,3.3987,3.5846,2.9024,3.4462,3.6249,3.3012,3.4531,3.8027,3.7087,3.4813,3.5847,5.2691,7.8559,8.3232,7.2989,4.3409,3.1945,3.2537,3.6756,3.6108,3.5058,3.853,3.865,2.8464,2.3775,3.0322,3.0984,4.1978,3.2034,4.8755,5.4549,4.4905,3.3137,2.8017,1.9409,2.7567,2.2359
8.3054,7.5681,3.2559,3.359,3.7033,3.0703,2.7186,5.1028,6.5272,6.5155,4.5565,3.489,3.2554,2.5861,2.6802,2.7897,2.8451,3.3404,2.7947,2.9338,2.9082,3.3973,4.5012,4.8759,4.3088,4.3473,4.2173,1.3864,3.0267,3.102,2.5136,3.7725,2.4766,3.4012,3.2375,3.2946,3.7514,3.8176,4.4713,7.8381,8.325,7.3398,3.235,3.4127,4.0377,3.8826,3.387,3.8295,3.3431,4.1438,3.1187,3.0819,3.7733,3.3952,3.6644,4.1398,5.0797,5.4105,4.3699,3.6802,3.4251,3.1649,3.068,3.3226
8.303,7.5697,2.9339,1.5111,2.5944,2.0487,3.5106,5.1791,6.5848,6.413,3.7489,3.4089,3.2355,3.0571,3.0971,3.1348,1.5724,3.5125,2.7228,2.686,3.1137,2.5147,3.5867,4.9989,3.8095,4.2888,3.8668,3.5148,2.5161,2.9981,3.3287,3.2382,3.521,3.1642,3.729,3.3409,3.5733,3.6122,3.8917,7.7869,8.332,7.4057,2.8458,2.269,3.3834,3.0492,3.5775,3.1062,3.967,3.5179,2.7977,2.8317,-0.1837,2.7983,3.6971,3.3727,5.1237,5.3814,3.4403,3.2206,2.7197,2.4995,1.3461,2.7384
8.305,7.5692,3.7076,3.2724,2.6176,3.0832,3.9082,5.3415,6.6233,6.3742,4.1303,3.262,2.5377,2.8132,2.5117,2.641,2.8666,2.14,2.384,0.9596,2.5798,2.9542,3.8161,4.943,4.6865,4.633,3.6342,2.4488,3.0487,0.298,2.9722,3.6483,2.8493,2.9938,3.5382,3.2718,3.3888,3.1863,4.3064,7.7701,8.3355,7.4312,3.8914,2.3984,3.6578,3.2918,3.7929,3.5165,3.6607,3.8549,3.4243,1.8865,3.0842,2.7464,3.837,4.2318,5.3164,5.3053,3.7216,3.3933,2.0792,2.2161,2.4041,1.501
8.3095,7.5789,4.0414,3.8052,2.9711,2.7724,3.9507,5.1173,6.5682,6.5012,4.5907,3.3408,2.2749,2.7644,2.5433,3.0093,2.7149,2.6209,3.1285,0.6658,2.2425,2.8358,4.1875,5.0357,4.3651,4.5341,4.0417,2.9805,3.2452,0.6885,3.3374,3.3281,2.8156,3.8265,2.8435,2.6809,3.2961,2.736,4.6282,7.8276,8.328,7.3546,3.2467,3.7199,3.7002,3.6438,3.201,3.7784,3.7007,3.4008,4.0029,3.412,3.1477,2.8896,3.8542,4.3229,5.0683,5.4788,3.9395,3.2137,2.3136,2.7047,3.1557,3.2258
8.3061,7.5812,4.0777,3.216,3.7352,3.3056,3.5818,5.2883,6.6169,6.3607,3.4173,3.299,3.3608,2.4338,3.1367,3.1913,1.6593,3.3702,3.3137,2.1708,3.0617,2.9206,3.5391,4.9268,4.3902,4.2235,3.7052,3.5311,0.5476,3.2782,3.4151,3.3153,3.3155,2.9469,3.4631,1.9818,3.907,3.6327,3.7212,7.7597,8.3358,7.4408,3.2415,2.9552,4.082,1.8731,3.2156,3.1766,3.7585,3.7046,3.7537,3.3771,3.3699,3.1246,3.7003,3.8661,5.1933,5.2819,3.2185,2.2932,2.8782,1.6747,2.5232,2.9508
