0.0,0.78,1.56,2.34,3.13,3.91,4.69,5.47,6.25,7.03,7.81,8.59,9.38,10.16,10.94,11.72,12.5,13.28,14.06,14.84,15.63,16.41,17.19,17.97,18.75,19.53,20.31,21.09,21.87,22.66,23.44,24.22,25.0,25.78,26.56,27.34,28.12,28.91,29.69,30.47,31.25,32.03,32.81,33.59,34.38,35.16,35.94,36.72,37.5,38.28,39.06,39.84,40.63,41.41,42.19,42.97,43.75,44.53,45.31,46.09,46.88,47.66,48.44,49.22
7.7672,6.9261,6.507,6.3441,5.082,3.9689,4.4636,4.3895,4.4904,3.7051,3.183,3.8532,2.2793,3.6164,4.2953,4.8615,4.0115,4.6863,6.286,6.8429,6.0287,6.0971,4.5259,3.9252,5.2566,5.907,5.7152,4.7978,3.4991,4.4261,4.4242,4.1492,2.8704,3.5485,3.6381,4.1279,3.8577,4.4846,5.7625,4.7232,5.9498,7.977,8.4628,7.5322,4.5327,5.5762,6.0755,5.3353,5.1369,5.0158,3.7876,3.5842,4.1773,3.562,4.1023,4.3495,3.4054,4.5452,4.4048,4.3642,4.7734,4.6226,5.9125,7.0589
7.7472,7.1271,6.5162,6.0341,4.813,4.5043,4.4687,4.2671,2.428,3.0763,4.0152,3.3705,2.953,3.2386,3.7789,4.7916,4.9242,5.0214,5.9331,6.8731,6.7452,6.3981,5.6998,5.4169,5.3995,5.8808,5.1246,4.6375,3.6947,4.2576,3.7361,3.3798,3.6864,3.9439,4.2405,3.5507,4.3182,5.2204,5.858,5.4611,5.8918,7.8596,8.4712,7.5979,4.3248,5.4165,6.1006,5.5938,5.2858,3.6249,3.287,4.107,3.8443,3.7752,3.5741,4.087,2.8034,3.6894,2.4887,3.5228,4.8382,5.0691,5.9673,7.1448
7.7413,7.0574,6.4339,5.7905,5.1424,4.9973,5.2173,4.196,3.0461,3.667,3.8538,2.8545,3.5657,3.6111,2.5891,4.7272,4.7811,4.3983,5.9576,6.8743,6.697,6.2041,5.5874,5.637,5.4502,5.6362,5.1944,5.1089,4.6994,4.6867,3.4294,3.7037,4.1403,2.6196,4.1822,4.1348,3.9824,4.8825,5.9309,5.3934,5.8813,7.8579,8.4693,7.6382,4.1467,5.2719,5.6571,4.9882,4.9045,4.0581,4.6902,4.407,3.4141,4.2474,4.3967,3.3538,4.0648,4.4294,4.2403,3.9635,4.2618,4.9974,6.0793,7.1424
7.7299,6.8638,6.564,6.2344,5.1782,4.1984,4.3183,3.1804,4.1247,3.5373,2.9312,3.5369,4.061,4.1903,4.4846,5.0378,4.6743,4.8371,6.2029,6.8353,6.0398,6.3529,4.6796,4.6627,5.6234,6.0254,5.5065,4.8441,3.3393,4.1184,4.3448,4.154,4.1717,3.7958,4.0766,3.7652,4.0942,5.2482,5.882,4.9703,6.0308,7.9287,8.4858,7.631,3.3662,5.6136,6.2635,5.58,5.167,4.3055,4.139,4.1968,4.3257,2.6827,2.8856,3.3339,3.5215,4.5946,4.1376,4.4851,4.4073,4.1526,6.0071,7.1189
7.7201,7.0714,6.5096,5.9367,5.0628,4.856,5.1682,4.4332,1.7243,3.3507,3.4945,3.8946,3.7847,3.9557,3.2523,4.8362,4.9916,4.9579,5.8741,6.8724,6.7184,6.422,5.8598,5.7387,5.3876,5.8401,5.0465,4.8883,4.2621,4.6332,3.0759,4.354,3.2524,4.317,4.0912,4.2063,4.4007,5.1298,6.0477,5.4646,5.8074,7.8144,8.4801,7.653,4.437,5.5406,6.0855,5.4207,5.1588,3.6047,4.5336,4.3688,4.154,3.6213,4.102,3.9998,4.0948,3.9968,3.9434,3.9524,4.7386,5.1865,6.1716,7.1695
7.7649,6.9438,6.4754,6.1952,5.0199,3.0753,5.0729,4.8212,3.9539,3.1884,4.2051,4.1524,3.9479,3.3701,4.2187,4.654,4.0513,4.8563,6.0679,6.818,4.8919,6.332,4.6596,5.5368,5.3053,5.8812,5.3556,4.9169,4.6927,4.975,4.4409,3.1088,3.8929,4.0267,3.5203,3.6599,4.597,5.4778,5.9824,5.2858,5.9922,7.8307,8.4657,7.6535,4.4535,5.448,6.0093,4.9903,5.1868,4.7271,4.4845,4.3715,4.3452,2.5858,4.1327,3.9767,4.0944,4.3098,4.6576,4.5322,4.6507,5.0464,6.1885,7.1353
7.7856,7.0878,6.4784,6.1247,5.2056,5.0298,5.1389,4.8264,4.4203,4.1838,4.109,3.9469,4.2946,3.892,3.901,4.4213,4.4892,3.0175,6.2543,6.8528,6.3769,6.0876,5.1339,5.4759,5.3932,5.6441,5.4783,5.1205,5.0082,4.7406,4.1829,4.5545,4.5754,4.5147,4.4425,4.51,4.7933,5.3639,5.7549,5.2094,6.0884,7.9168,8.4552,7.5662,4.3134,4.7481,5.2334,4.3694,5.1175,4.6817,4.5025,4.3713,3.4872,4.4689,4.2733,3.1126,4.4082,4.7584,4.6113,4.5397,4.6726,4.728,6.1718,7.126
7.8406,7.1468,6.4437,6.2314,5.0395,4.4385,4.2001,4.4,3.7179,3.4678,3.6816,2.3654,4.0607,4.3839,4.7207,4.8159,4.6471,4.8788,6.2877,6.8085,6.4017,6.3419,5.2295,5.2581,5.5852,5.9021,5.6796,4.9916,4.6684,4.283,4.6199,4.3166,4.1822,3.7873,3.2998,4.4908,4.423,5.5308,5.7671,5.4259,6.0058,7.9409,8.4499,7.5464,4.5011,5.4465,6.0459,5.8394,5.1574,4.8689,3.4033,4.1603,3.5906,3.1123,2.5904,3.2354,3.6754,4.3456,4.2808,3.672,4.5828,4.9059,5.9863,7.1004
7.8398,7.167,6.4072,6.1495,4.7956,4.8276,4.7434,4.8117,3.7561,2.3085,3.5381,3.0051,4.4111,3.797,4.0223,4.7988,4.6596,4.8175,6.1852,6.8427,6.6111,6.3308,5.6693,5.5399,5.4519,5.7324,5.5265,4.9542,4.6316,4.4433,4.5714,3.4482,4.3546,3.3224,1.7331,4.6258,3.9599,5.5602,5.8359,5.4663,5.9129,7.9003,8.4449,7.5109,3.9675,5.2016,6.0206,5.6058,5.2436,4.6727,4.1089,4.6195,4.2904,3.9321,2.4897,3.8775,4.1273,4.1793,4.229,1.153,4.7778,5.0506,6.1287,7.1184
