8.3012,7.571,0.5152,1.7877,3.4392,3.2264,3.1843,4.0262,6.2783,6.6536,5.4562,2.7565,3.0513,3.791,2.4838,3.2501,3.4388,3.0055,3.1013,3.3253,3.3884,3.8125,4.9647,4.6305,3.2564,2.5664,4.6397,3.7068,3.4507,3.4955,3.5872,3.6438,3.9056,3.7733,3.3425,3.9403,4.2263,2.5275,5.4723,7.9459,8.2986,7.1437,3.7058,2.6069,4.1209,3.7495,3.3482,3.6096,4.1802,3.9874,3.2729,3.2192,3.2972,3.9976,3.9018,2.7834,4.1559,5.4504,5.0476,2.5969,2.9051,3.1178,2.2273,2.4842,
8.3059,7.5675,3.2738,3.3878,3.5893,3.5511,3.6719,3.5129,6.1394,6.6956,5.7094,3.7929,3.1012,3.8213,3.4344,3.4034,2.769,3.937,2.7692,3.6561,3.2393,4.5217,4.8954,4.5454,3.4948,3.7311,4.2059,4.5485,3.1259,3.8563,3.8591,3.7664,3.883,3.96,3.5357,4.4577,3.6754,3.9094,5.7656,7.9872,8.2853,7.0515,4.4978,4.0427,3.5722,3.9198,3.6291,3.3447,4.1922,3.8075,3.4226,3.4686,3.7311,4.0741,2.9513,3.0717,3.6587,5.3693,5.253,3.7126,2.906,3.2064,3.5187,3.0463,
8.3032,7.5766,2.6498,2.3634,4.1522,2.9306,2.4083,3.87,6.1204,6.6941,5.7007,2.6632,3.351,3.4375,3.5185,3.1655,3.1961,3.7208,2.9053,3.3231,3.1395,4.2351,5.0944,4.1465,3.6482,3.357,4.1327,4.6456,3.5109,3.5422,3.4978,4.1813,3.7623,3.8287,3.8175,4.0826,4.2579,2.8485,5.6186,7.9907,8.2834,7.0598,3.4086,3.3143,2.9797,4.3052,3.4451,3.2437,2.7943,4.1146,2.7429,3.3116,3.6,4.3013,1.7265,2.1336,4.0782,5.3206,5.3303,2.9753,2.3844,2.8281,3.4445,2.5751,
8.3033,7.5755,2.3959,2.616,3.7989,3.8876,1.6704,3.075,6.1837,6.6747,5.7409,3.1813,2.873,3.0079,3.388,2.3538,3.0199,2.8455,3.2198,2.8078,2.9453,4.4274,4.935,4.4678,3.2515,3.1611,4.3294,4.4349,3.4569,3.148,3.8713,3.0971,3.8454,3.8539,3.8833,3.3986,3.6658,2.9842,5.6878,7.9838,8.2879,7.0618,3.8701,4.0411,4.2565,3.5713,3.7747,3.7632,4.2191,3.642,3.8162,3.1703,2.9966,4.4602,3.0311,3.2295,3.8427,5.4361,5.2542,3.8171,3.3581,2.3158,3.9193,1.6647,
8.3038,7.5673,3.7768,2.4962,4.0416,1.9078,2.955,3.9755,6.1433,6.6866,5.6633,2.368,3.0558,3.1936,3.2885,3.4704,3.0636,3.3327,3.3583,3.4995,3.1518,4.0613,5.0809,4.1033,3.6303,3.5493,4.4038,4.3615,3.6513,3.8152,3.8682,2.8354,3.9206,4.0882,3.7608,4.0059,4.1624,1.9255,5.5871,7.9845,8.2854,7.0749,3.6736,3.4487,3.4605,4.0994,3.1716,3.4784,4.3154,3.6047,3.2022,2.997,2.6848,4.1701,2.9892,3.0424,4.0143,5.2865,5.2593,2.9807,2.4913,3.0412,1.653,2.6361,
8.3037,7.5777,2.2713,3.3226,3.875,3.797,3.2003,3.3701,6.0728,6.7062,5.7936,3.3946,3.0845,3.758,2.9606,3.4089,3.345,3.2497,3.7465,2.2743,3.6869,4.5982,4.9459,4.2047,3.7003,3.1641,3.7525,4.7218,2.9298,3.3123,3.6798,4.2339,3.4576,3.8392,4.1088,4.0977,4.1319,3.4911,5.7542,8.0035,8.2793,7.0236,4.1555,3.7086,4.3894,1.8079,3.8797,3.63,3.4206,4.0877,3.1625,3.3329,3.911,4.2513,3.4025,2.8325,3.6985,5.3083,5.3698,3.6491,2.9343,2.7356,3.5627,2.8019,
8.3049,7.571,3.7558,3.6676,3.0973,3.2746,3.095,2.8508,6.0458,6.6775,5.9014,2.1037,1.4799,3.5513,2.7357,3.2612,3.3876,2.7919,3.1486,3.0281,1.3258,4.6214,4.8772,4.0475,3.1242,3.1459,4.1434,4.2901,3.8308,3.4567,2.5865,4.1184,3.129,3.8539,4.0296,3.4879,4.1596,2.5485,5.8654,8.0129,8.2751,6.9805,3.757,3.6484,4.153,4.1352,3.9232,3.8129,3.32,4.4279,3.6112,3.5197,4.0098,3.9879,3.5555,3.4591,3.6612,5.25,5.3352,3.9859,3.4232,3.7695,3.1451,3.3359,
8.3046,7.5802,2.8782,3.4676,3.7609,3.1198,2.5043,3.5002,6.1477,6.6819,5.7732,3.3323,2.0763,3.5863,2.8198,2.8665,3.1692,2.8037,3.216,3.2779,3.0251,4.3745,4.9896,4.3838,3.1564,3.365,4.0246,4.507,3.3518,3.5074,3.6073,3.601,3.9255,3.5856,3.8742,3.9736,4.0581,3.2366,5.7405,7.9891,8.285,7.0486,4.1343,3.7772,3.6361,4.3024,3.6625,3.7599,3.6363,3.9398,3.3894,3.5536,3.9092,3.7643,3.4928,3.2037,3.631,5.3987,5.2094,3.9548,2.3222,3.3524,3.2531,0.5368,
8.3055,7.5781,3.1114,2.8686,3.9947,3.4544,2.1858,3.6543,6.2023,6.6806,5.6855,3.245,2.9887,3.6707,2.8173,3.0333,2.5962,3.2414,3.3082,2.6086,2.4586,4.0439,5.0099,4.2333,2.838,3.4657,4.1282,4.4964,2.7412,3.0509,3.9036,3.4771,3.9831,3.1832,3.8361,2.7198,4.4385,3.3114,5.6267,7.9762,8.2905,7.081,3.499,3.3768,4.4534,3.9721,3.9354,3.4494,4.3392,2.9731,3.5932,3.6638,3.8221,4.2458,3.5264,3.5561,4.2706,5.2598,5.3105,2.9768,3.3083,3.9454,3.3195,3.7832,
8.2994,7.5706,3.0639,2.836,3.5353,3.7617,2.5392,3.5358,6.1715,6.6817,5.6948,2.8066,3.2695,2.698,3.7318,3.115,2.664,3.9538,3.1377,3.5308,3.0876,4.0693,5.0662,4.3222,3.1919,3.494,4.4436,4.2836,3.713,3.8153,2.7208,4.3319,3.1426,3.8434,3.9928,3.6658,4.1778,2.6115,5.6461,7.9817,8.2869,7.0679,3.841,3.5605,4.1702,3.7341,3.8546,3.7022,4.1193,4.4394,3.41,3.7003,4.0019,3.6839,3.5949,3.2054,3.9691,5.4246,5.2133,3.6117,2.5568,3.4908,3.4384,3.5631,
8.302,7.5677,3.1521,3.4905,3.6329,3.2065,3.0624,2.8032,6.0635,6.6861,5.8339,3.4776,2.4366,2.9693,3.0953,2.4878,2.6464,2.693,3.318,2.0758,2.9765,4.3813,4.9439,3.7965,2.4893,3.4896,4.1748,4.3002,3.8396,3.2207,3.7296,3.4177,3.6156,3.479,3.8863,3.6446,2.3326,3.6789,5.8831,8.0018,8.2804,6.9947,4.3739,4.3737,3.8346,3.892,4.0184,3.5758,4.2915,4.1488,3.5731,3.7016,4.2732,3.5287,3.3843,3.6667,3.2151,5.3259,5.2366,4.1337,3.1348,3.1908,3.193,3.4881,
8.3014,7.5735,2.5647,2.1894,3.8038,2.8375,2.6053,3.5431,6.1427,6.6885,5.7066,2.7196,3.0528,3.2615,2.8124,3.4036,3.3776,3.4114,3.425,3.5391,3.1363,4.3775,4.9037,4.2655,3.3981,3.398,4.4063,3.8783,3.9134,3.5465,3.754,3.5388,4.0576,3.8863,3.4974,4.0019,3.9739,3.0672,5.6701,7.9857,8.2849,7.0602,3.8764,3.4298,4.081,3.8614,3.1473,3.5723,4.0689,4.1091,3.5175,2.6731,3.8313,3.748,3.1139,2.8133,3.5583,5.3611,5.2271,3.7457,1.303,2.7294,2.3904,2.9432,
8.3017,7.5748,2.0221,3.165,3.4647,3.4554,3.5375,3.206,6.0878,6.693,5.7475,3.1872,3.5296,3.1163,3.4572,3.202,3.1562,3.332,3.6336,3.2069,2.6204,4.6623,4.8788,4.4085,3.6756,3.2491,4.0415,4.5509,3.7326,3.8843,3.6449,4.1187,3.9291,3.8085,3.7984,4.1092,4.1351,3.3786,5.7773,7.9966,8.2808,7.0279,4.389,3.7159,3.9863,3.7654,3.5046,3.3513,3.6688,4.3164,2.637,2.8768,3.9951,3.912,2.9608,2.9254,3.5044,5.3238,5.312,3.7874,2.2163,2.8611,2.0275,2.94,
8.302,7.5694,2.9207,2.7149,3.853,3.6256,2.2507,3.7632,6.1915,6.6819,5.6597,2.1579,1.9598,3.5283,1.9856,1.5588,2.8265,2.9659,3.457,2.6543,2.5431,4.0276,5.0517,4.3128,2.9958,2.1452,4.4879,4.2283,3.5988,3.1709,3.8452,3.5549,3.738,3.2106,3.9089,4.1114,3.4776,2.4153,5.6267,7.9768,8.29,7.0781,3.3299,3.7082,4.4205,3.7105,4.1257,3.8137,4.3904,3.9517,3.8627,3.5259,3.8586,4.2156,3.8221,3.4254,3.9807,5.4013,5.2192,3.629,3.3582,3.28,3.5872,3.4526,
8.3056,7.5717,3.6011,2.3236,3.5322,3.6374,2.7743,3.1698,6.1768,6.6776,5.6945,1.9934,2.9516,3.4914,3.5479,2.5476,3.0951,3.0442,3.7394,3.0462,1.5895,4.3777,4.9924,4.3521,2.4551,2.9639,4.3076,4.328,2.9987,3.326,3.8361,3.5979,3.6788,3.5127,3.9456,3.5141,4.1723,3.2546,5.6902,7.9785,8.2893,7.0678,3.9739,3.9735,4.163,4.0307,4.0358,3.7672,4.1507,4.0137,3.8141,3.6332,4.1736,3.6222,3.8938,3.4513,3.4988,5.442,5.1567,3.9805,3.2391,2.8206,4.0283,2.7577,
8.3062,7.5685,3.4319,3.7894,3.5729,3.7078,3.3329,3.2641,6.0903,6.6785,5.8727,2.0053,3.3229,3.1212,2.7802,3.3189,2.5855,3.1211,2.6655,3.412,1.7606,4.6295,4.866,4.119,3.392,2.6063,4.3465,4.4724,3.9489,3.3588,3.2529,3.9347,3.7467,3.5511,4.0664,3.5371,3.7221,3.5323,5.8746,8.007,8.2778,6.9909,4.3047,4.0079,3.7398,4.1537,3.8141,3.7732,3.611,4.3438,3.2692,3.5863,3.9731,4.2194,3.8405,3.0859,3.7945,5.2791,5.3107,4.0738,2.7799,3.6984,2.965,3.1478,
8.3044,7.5667,3.4977,2.7761,3.9304,2.9629,3.0382,3.8095,6.1309,6.6884,5.6763,2.984,3.0017,3.466,3.4768,3.1076,3.4668,3.5422,3.0653,3.5821,3.4145,4.4831,4.8347,4.38,3.4224,2.9307,4.4431,4.0045,3.7696,3.7766,3.5159,3.9985,3.7564,3.6667,4.059,3.5886,4.0357,3.3762,5.6032,7.9862,8.2845,7.0663,3.6596,3.7401,3.7618,3.9105,3.855,3.3964,4.0718,4.1578,3.1991,3.3951,3.847,3.7342,3.7223,2.3533,3.6886,5.3585,5.2189,3.5175,2.2865,2.9364,2.6547,1.7624,
8.3055,7.5709,3.3955,3.0529,3.8788,3.3522,2.0169,3.075,6.1445,6.6797,5.7516,2.9057,2.4192,3.3797,2.3688,2.6164,2.761,2.8122,3.5178,2.4295,3.1345,4.3219,5.0586,4.158,2.8827,3.2096,4.0797,4.5999,2.5554,2.6935,3.1121,3.7815,3.6668,3.2733,3.9085,3.3354,3.8378,3.1848,5.7159,7.9887,8.2846,7.0432,3.8713,3.9437,4.0599,4.022,3.9837,3.7181,2.0533,4.3355,3.5143,3.5607,3.8764,4.3256,3.5955,3.6047,4.233,5.241,5.3845,2.5065,3.323,3.5605,3.4593,3.7005,
8.3048,7.565,3.4148,3.2932,4.1216,2.5543,3.0331,1.3272,6.1414,6.6749,5.7851,3.4217,3.4748,3.0597,3.2127,2.9076,3.2264,3.1127,2.8264,3.3934,2.1865,4.3363,4.9707,3.9991,3.2517,3.4719,4.2406,4.2754,3.9573,2.9967,3.2474,4.0028,2.8688,4.0541,3.8031,3.9729,4.0891,3.4707,5.7074,7.9942,8.2819,7.0371,4.2099,4.0104,4.2013,3.7448,3.7506,4.1756,3.2288,4.3542,3.3364,3.2468,4.1975,3.1625,3.112,3.6442,3.9893,5.2466,5.3469,3.5536,2.8895,3.4228,3.1833,3.336,
8.3052,7.5736,3.2574,2.7134,3.8426,3.1421,3.2021,2.2666,6.0782,6.6875,5.7994,2.8075,2.3823,3.2609,2.3702,2.9229,3.0274,2.621,1.0898,2.9068,3.0569,4.3382,5.0195,3.8851,2.5988,2.7812,4.2854,4.172,3.6192,3.2948,3.5991,3.693,3.741,3.644,3.2681,3.9875,3.7443,3.2935,5.8233,7.9989,8.281,7.0062,4.2437,4.0269,4.3125,3.7077,3.9255,3.8285,3.66,4.2828,3.5229,3.7777,4.0566,3.9727,3.7641,3.2694,3.638,5.3116,5.274,3.8815,3.3326,3.752,3.0785,3.537,
8.3013,7.5736,2.679,2.6943,3.6659,3.986,2.8341,3.4414,6.2233,6.669,5.6677,3.5312,2.2302,3.4523,2.8317,2.7342,3.0306,3.0226,3.8857,2.0451,2.5699,4.3343,4.9256,4.5717,2.1471,3.3503,4.438,4.3363,3.5845,3.0332,3.6282,3.7482,3.6614,3.7895,3.9581,2.7152,4.1451,2.7354,5.5807,7.9727,8.291,7.0912,3.7111,3.8003,4.2644,3.9142,3.7956,3.8882,4.324,3.7564,3.8236,3.2571,3.5101,4.4182,3.2156,3.6619,3.9771,5.4017,5.1841,3.6092,3.0035,2.5651,3.9164,2.7527,
8.3032,7.5768,2.6376,2.9645,3.3321,3.5915,2.5707,3.428,6.2099,6.6711,5.6143,2.8584,2.9958,3.5792,2.9352,3.4708,2.498,3.6393,3.0556,3.1031,3.4233,3.7807,5.0768,4.123,3.1891,2.6183,4.553,3.7691,3.7901,3.6853,3.1857,4.0732,3.4517,3.7807,3.8605,4.1113,3.4549,3.4855,5.6647,7.9664,8.2921,7.0942,4.3634,3.5975,3.8684,3.6793,3.6641,3.5643,3.3522,4.1778,2.7384,2.8887,3.659,3.781,3.4018,3.154,4.0063,5.3638,5.1626,3.6001,2.5311,3.08,2.4582,3.1506,
8.3075,7.5688,3.4974,3.6244,3.3074,4.0099,2.8187,3.0738,6.181,6.6689,5.7384,3.6509,2.8487,3.4961,1.4067,2.9102,2.7815,2.1982,2.9657,3.2891,3.1726,4.4422,4.9574,4.4738,2.5669,2.9834,4.4554,4.2746,3.6576,3.3139,3.1129,4.1285,3.279,3.7384,3.8582,3.5286,4.1383,3.365,5.6137,7.9851,8.2866,7.0668,3.5358,3.9404,3.8145,4.1206,3.7638,3.9267,3.0456,4.1522,3.5664,3.4967,3.8215,4.1783,3.5592,3.603,4.0891,5.3784,5.2689,3.6151,2.9474,3.7086,3.0538,3.0348,
8.306,7.5721,3.4301,3.1689,3.6986,3.9323,2.4013,3.872,6.2367,6.6721,5.5878,3.2103,2.7863,2.4685,3.277,2.3708,2.3087,3.0543,2.917,2.4834,2.4303,3.6781,4.9927,4.2975,3.3075,3.558,4.2409,4.4541,3.079,2.5907,3.1548,4.023,3.4415,3.4674,3.6625,3.7893,3.6159,2.9245,5.5157,7.9628,8.2949,7.1127,3.6107,4.1086,3.0158,4.2191,3.9395,3.7105,3.2776,4.3188,3.5489,3.2729,2.2964,4.5058,2.129,3.5457,4.4264,5.3252,5.2433,3.3815,3.1329,3.5952,3.8322,3.2946,
8.3042,7.5801,2.0836,3.1919,3.7692,3.6121,2.1217,2.7892,6.1311,6.686,5.8365,2.6387,3.5868,2.8964,3.4024,2.4053,2.8372,3.4218,2.9584,3.5018,2.7012,4.5087,5.0324,4.3424,3.0486,2.9993,4.4913,4.3002,3.9485,3.269,4.0756,1.9095,3.8627,3.7573,3.5098,4.3429,2.9951,3.663,5.7794,7.9986,8.2821,7.0253,4.1848,4.2319,3.4268,4.2952,3.5915,3.8356,4.2133,3.1116,3.5856,3.3843,4.2251,3.6752,3.7268,3.4587,4.0809,5.3166,5.3548,3.4739,3.0039,3.7103,3.553,3.5243,
8.3039,7.5729,3.0214,2.7409,3.6424,3.2808,2.4111,3.1593,6.1079,6.6846,5.7821,3.1998,1.8039,2.0101,3.523,1.7597,2.5021,3.165,2.6698,2.1642,2.8238,4.2659,5.0743,3.9101,2.2773,3.2178,3.9448,4.3818,3.2856,3.3296,3.7842,2.9755,3.3303,3.6968,3.7444,3.9905,3.4362,3.2096,5.7881,7.994,8.2836,7.0282,4.013,3.9918,3.6335,4.205,3.878,3.8402,4.2703,3.2649,3.782,3.8052,1.9577,4.2957,2.9398,3.6659,4.0187,5.2706,5.3506,3.6622,3.3054,3.4329,3.6954,3.2796,
8.3058,7.5692,3.7372,3.4282,3.3642,3.7268,3.1863,3.594,6.1346,6.6943,5.7592,3.4986,2.4972,3.7399,3.2569,3.4717,3.1423,2.8362,3.8198,2.9352,3.3549,4.1071,5.0787,3.7703,2.8822,3.4555,4.3837,3.9114,3.8705,3.7767,3.6683,3.1515,3.9088,4.0062,3.5299,4.2186,3.2945,3.8639,5.7509,7.9926,8.2836,7.0412,4.3737,4.0592,4.1095,3.6549,3.276,3.5048,4.1983,3.6517,3.1391,3.1858,3.9431,3.9303,3.245,3.0849,3.7203,5.3429,5.2663,3.7636,2.8654,2.9998,3.1058,3.2478,
8.3052,7.5758,2.0523,2.6748,3.7678,3.3868,2.0934,3.4859,6.1818,6.6797,5.7056,2.4374,2.2895,3.0769,3.0105,2.7319,2.4984,3.0308,2.7331,2.3559,2.0175,4.2173,5.0827,4.1984,3.2583,3.1296,4.2228,4.6102,3.1071,2.9837,3.6148,3.3001,3.652,3.6205,3.939,2.5335,3.8113,1.9764,5.6632,7.9809,8.2886,7.0674,3.3681,3.9856,4.2476,3.7306,3.8832,3.8597,4.1526,2.5594,3.7325,3.3586,3.9599,4.387,3.3159,3.528,4.2968,5.3065,5.3747,1.6995,3.4433,3.6118,3.0314,3.6449,
8.3043,7.5648,3.4663,3.3115,3.1824,3.7436,3.4046,3.4519,6.1466,6.6843,5.7137,2.9151,3.1876,3.4805,2.9597,3.1979,2.9464,3.0093,3.6436,2.9254,3.2491,4.061,5.0991,4.045,3.4222,3.0489,4.5326,4.154,3.9085,3.3988,3.934,3.1839,3.9931,3.6726,3.9357,3.971,3.8953,2.7908,5.6757,7.9856,8.2857,7.0601,3.9043,3.5858,4.1711,3.4372,3.8151,3.5897,4.3151,3.7941,3.6839,2.9389,3.9907,3.9235,3.4241,2.9625,3.7838,5.3529,5.2201,3.6496,2.689,3.153,2.5325,3.0504,
