0.0,0.78,1.56,2.34,3.13,3.91,4.69,5.47,6.25,7.03,7.81,8.59,9.38,10.16,10.94,11.72,12.5,13.28,14.06,14.84,15.63,16.41,17.19,17.97,18.75,19.53,20.31,21.09,21.87,22.66,23.44,24.22,25.0,25.78,26.56,27.34,28.12,28.91,29.69,30.47,31.25,32.03,32.81,33.59,34.38,35.16,35.94,36.72,37.5,38.28,39.06,39.84,40.63,41.41,42.19,42.97,43.75,44.53,45.31,46.09,46.88,47.66,48.44,49.22
7.684,7.0339,6.488,6.3116,4.9021,4.3308,4.8186,4.2253,4.1786,3.8357,3.5096,3.7697,4.0215,3.6768,3.8579,4.5846,4.6253,4.4574,5.8624,6.9197,6.7286,6.1816,5.406,5.1396,4.3858,5.7432,4.9562,4.1202,3.603,4.7756,2.5793,3.3324,3.432,3.6777,4.3245,4.1667,3.6803,4.9243,5.8542,5.2255,5.1789,7.9016,8.4769,7.5125,4.9222,5.511,6.0202,5.5834,5.2344,4.832,4.314,3.8019,4.503,4.1147,4.3092,3.4966,3.2799,4.5365,4.215,2.9747,4.5203,4.2976,5.8323,7.1161
7.7335,7.064,6.4679,6.1642,4.7842,4.4047,4.3528,3.7028,4.307,4.2813,4.1019,4.0449,3.1391,1.6755,3.2697,4.5814,4.8187,4.7265,6.0571,6.9183,6.7988,6.2801,5.5002,5.2014,5.5143,5.9018,5.5175,4.7302,3.9944,4.4119,3.864,3.7807,4.1286,4.0932,3.8196,2.7969,3.917,5.0361,5.7819,5.559,5.9445,7.9778,8.4843,7.5634,4.3338,5.7799,6.0308,5.808,5.317,4.2216,3.3784,4.4594,3.8046,4.2342,4.2491,3.6298,3.1369,4.1042,3.6674,4.0548,4.5195,4.4812,5.4297,7.0218
7.7713,6.9062,6.4891,6.336,5.159,3.4422,4.7594,3.591,3.6521,3.7741,3.8469,2.9997,1.4887,4.1675,4.4585,4.9843,4.9566,4.2831,5.9621,6.793,5.8872,6.1584,4.2557,4.5344,5.7518,5.9734,5.4853,3.9699,4.2595,4.5599,4.1472,3.5634,3.3271,2.8419,4.2826,4.1889,4.6589,5.1595,5.887,5.5373,5.3808,7.9354,8.4763,7.6071,5.0182,5.8945,6.1273,5.4274,5.1962,4.6009,3.5124,4.54,4.3876,3.6548,3.795,3.2473,4.0832,4.6573,4.6083,4.7957,4.2777,4.178,5.7437,6.9805
7.6992,6.8834,6.4405,6.0612,4.8592,4.9236,5.1361,4.8198,3.7104,3.875,3.4948,3.8464,4.1787,4.1977,3.1319,4.6148,5.1137,4.0209,6.0063,6.9122,6.7825,6.0459,5.4133,5.5793,5.1332,5.6578,5.1194,5.1133,4.6891,4.4057,4.0129,4.2733,3.5482,3.8901,4.3142,3.3624,4.0286,5.2917,5.862,5.0515,5.8056,7.9155,8.4779,7.5484,4.4611,5.5322,5.4781,5.1125,5.3536,4.0526,4.4335,4.4634,3.7383,4.4297,3.1778,3.7096,3.704,4.0568,3.0295,4.4967,4.6442,4.5132,5.9401,7.1001
7.723,7.0431,6.4025,6.3481,5.3163,4.491,4.8569,4.9003,3.8876,3.0475,3.9297,4.1678,3.2266,3.767,3.9774,4.5357,3.7873,3.7285,6.1256,6.8304,5.5047,6.0325,3.378,5.2859,5.4831,5.8417,5.5638,4.7589,4.5381,4.839,4.2933,3.704,4.0116,2.8807,3.8967,4.0662,4.6358,5.4693,5.8354,5.1897,5.7406,7.9538,8.4774,7.5679,4.5052,5.2689,5.548,5.2813,5.2447,4.6447,3.9415,3.6405,3.9332,3.6274,2.8619,3.9478,4.0022,4.181,4.6224,4.523,4.9379,4.3687,5.8845,7.0279
7.6602,7.0059,6.5177,6.4698,5.4974,3.2842,4.4209,4.169,3.6262,2.9683,3.5405,3.609,3.5402,3.8105,3.6381,4.8277,4.3425,3.7316,6.1708,6.8054,5.7204,5.8359,4.8241,4.6854,5.291,5.7822,5.4144,4.7813,3.1697,3.8422,3.7647,3.4238,3.5649,3.9232,3.7102,4.5879,4.2002,4.0083,5.5999,5.2837,5.4627,7.9594,8.4811,7.4782,4.9997,5.7055,5.8722,5.0103,4.6288,4.9878,3.7849,3.9107,3.2908,3.2383,2.4397,4.3323,4.1645,4.4412,4.0044,4.8917,4.6487,4.537,5.8298,7.0544
7.6532,6.7848,6.5521,6.1805,4.653,4.5364,4.8914,4.1757,3.611,3.5744,2.7293,3.2751,3.9676,3.4214,2.5886,4.5689,4.9486,4.739,6.1897,6.9373,6.7463,5.9564,4.309,5.238,4.4432,5.706,5.4828,4.2909,4.0975,4.6984,4.1574,3.5655,3.6164,3.5947,2.1787,3.1271,3.3765,4.8835,5.6516,5.0101,5.8358,7.9662,8.4848,7.523,4.5339,5.4454,5.6075,5.2626,5.4334,4.2566,3.3475,3.8757,4.3389,2.7437,3.3412,3.9929,3.6458,4.4606,2.9807,4.2172,4.7029,4.9216,5.6716,7.0945
7.6735,7.0375,6.4727,6.46,5.3336,3.9817,4.6492,4.8385,4.3035,4.126,3.5427,3.4934,3.5499,3.6932,3.1734,4.5916,4.2003,3.8444,6.1805,6.8334,5.189,5.7041,4.5863,4.8631,5.2797,5.8116,5.5378,5.0572,3.7452,4.4679,4.1858,4.398,3.6429,4.3359,4.2186,4.7609,4.0905,4.9429,5.6435,5.4048,5.8047,7.9575,8.4779,7.5065,4.6861,5.6224,5.5787,4.1141,5.1782,5.1727,4.2387,3.1506,3.6878,4.3239,4.0381,4.1368,4.403,4.483,4.5199,4.8443,4.8793,4.1123,5.8412,7.0309
7.6302,6.7712,6.557,6.2237,4.7534,4.5488,4.7318,4.1915,4.1394,3.8582,3.2928,3.2483,4.1617,3.878,3.502,4.6196,4.851,4.7542,6.2117,6.9596,6.7431,5.9233,3.9703,5.0566,4.386,5.6791,5.5129,4.324,3.8295,4.6794,4.047,3.4527,4.3994,3.8004,4.1407,4.0482,4.0409,4.6926,5.5713,4.8644,5.7904,7.9879,8.4885,7.5074,4.1168,5.2826,5.5714,5.29,5.4327,3.8755,3.367,3.3303,4.1422,3.1221,3.3942,4.1342,3.5483,4.5361,2.9719,4.0034,4.9319,4.9813,5.698,7.0969
