0.0,0.78,1.56,2.34,3.13,3.91,4.69,5.47,6.25,7.03,7.81,8.59,9.38,10.16,10.94,11.72,12.5,13.28,14.06,14.84,15.63,16.41,17.19,17.97,18.75,19.53,20.31,21.09,21.87,22.66,23.44,24.22,25.0,25.78,26.56,27.34,28.12,28.91,29.69,30.47,31.25,32.03,32.81,33.59,34.38,35.16,35.94,36.72,37.5,38.28,39.06,39.84,40.63,41.41,42.19,42.97,43.75,44.53,45.31,46.09,46.88,47.66,48.44,49.22
8.3067,7.5713,3.8137,3.2515,2.8303,4.064,3.3205,4.0953,6.3458,6.6371,5.3763,3.2505,3.5677,2.4838,3.544,3.2452,2.5055,3.2796,3.4466,3.3691,2.6578,2.7538,5.037,4.6205,3.7653,3.9547,4.3889,4.264,3.2277,3.536,3.2484,4.0085,3.539,3.5839,3.8331,3.9694,3.9751,3.2059,5.3637,7.9266,8.3053,7.1833,3.9267,4.2955,3.04,3.9398,3.6389,3.5118,3.3364,4.1148,3.4943,2.7923,2.7529,4.2295,3.2721,2.8277,4.5558,5.4257,5.0415,2.6243,3.1061,3.2361,3.534,3.299
8.3011,7.5771,2.6881,2.982,2.7919,3.9735,3.6162,4.342,6.3931,6.6091,5.2667,3.4587,3.5134,3.1122,2.7762,2.0155,2.3662,2.6797,3.3084,3.1727,2.9833,3.683,4.8816,4.9088,2.9039,4.0938,4.5101,3.8759,3.5532,2.2223,3.881,3.4765,3.7544,3.4425,3.7526,2.9588,4.1374,3.2756,5.1859,7.9108,8.3098,7.2167,2.7338,3.1457,4.2495,3.7687,3.6178,3.6862,4.2686,3.7904,3.5398,3.3309,3.5576,4.2795,3.7838,3.7959,4.5165,5.5192,4.887,2.2865,3.4713,2.2851,3.6212,2.3009
8.2994,7.5704,2.8465,2.536,2.0419,3.7874,2.3166,3.3593,6.2786,6.6498,5.5778,3.2688,2.7567,3.4045,2.337,2.65,2.3167,2.5682,3.1734,2.0907,2.8012,3.8348,4.8875,4.628,3.115,1.035,4.4515,3.6477,3.1929,3.0,3.7139,3.5001,3.9071,3.2516,3.9043,3.074,4.1545,2.9792,5.5855,7.9517,8.2985,7.1203,3.9036,3.7661,4.0336,3.6843,3.9809,3.1112,4.4725,3.922,3.953,3.2964,3.4911,3.8594,3.7261,3.1228,4.3375,5.4407,5.1148,2.7506,3.0507,3.276,3.3337,3.094
8.3035,7.5678,3.3146,2.0907,2.7819,4.092,2.3249,4.1706,6.2712,6.6713,5.4784,2.4284,3.1072,3.7936,2.7593,3.0044,3.3191,3.6733,1.6556,3.4303,3.602,4.0239,4.8149,4.6351,3.5976,3.7408,4.1765,4.3072,3.5929,3.6625,3.3973,3.644,3.9327,3.6299,3.4618,4.3475,3.9564,3.0143,5.4791,7.9515,8.2979,7.1359,3.7247,3.3533,4.1504,4.031,3.2799,2.8013,4.144,3.7405,3.1757,3.0162,3.0379,3.9874,3.5849,1.2995,4.3122,5.3999,5.0889,2.9463,2.8064,2.7471,3.1697,2.1135
8.3052,7.5663,3.8115,3.3462,3.0662,3.9762,2.6868,3.9005,6.3583,6.6392,5.4662,3.3823,3.0152,3.4132,2.3479,2.7389,2.4264,2.9376,3.2058,3.0439,2.7698,3.9149,4.9124,4.7306,2.8467,2.8584,4.6629,3.5923,2.7514,3.5423,3.0851,3.9841,3.1268,3.3297,3.9571,3.6616,3.9839,3.0434,5.3932,7.9321,8.3054,7.1729,3.6755,3.9524,3.0054,3.8249,4.0233,3.5813,3.2773,4.2865,2.9704,3.6511,3.3501,3.8558,4.1355,3.0376,4.5519,5.458,5.0569,3.2022,2.5414,3.7886,2.6181,3.0199
8.3059,7.5761,3.4393,2.1681,3.7469,3.7165,2.6626,4.0759,6.2906,6.6706,5.5394,2.4226,3.1799,3.483,1.9865,3.1182,3.192,2.9478,3.536,2.2568,3.0534,3.7912,5.0367,4.4019,2.8979,3.4118,4.486,4.0356,3.5337,2.7148,3.6775,3.1948,3.8754,3.6194,3.2379,4.0441,3.3785,2.0423,5.5382,7.9494,8.3011,7.1369,3.6353,3.6725,4.1769,4.0022,3.6279,3.6276,4.319,3.1648,3.7896,3.3129,3.2912,4.3347,3.4922,3.6408,4.3206,5.4213,5.1632,3.6383,3.3721,2.6515,3.7255,3.5647
8.3072,7.5694,3.5147,3.5152,3.3756,4.0582,2.5978,4.3302,6.2991,6.6604,5.524,3.8234,2.9478,2.1158,3.6032,3.0597,2.679,3.4031,2.7701,3.1475,3.1576,3.6311,5.0741,4.4482,3.897,3.895,4.29,4.3829,3.3745,3.3442,3.6535,4.0008,3.8057,3.645,3.8904,4.0849,3.9397,3.9129,5.5272,7.9495,8.2998,7.143,4.244,3.8977,2.7956,4.015,3.7685,3.504,3.505,4.0742,2.948,3.3386,2.2595,4.2569,3.1521,3.6957,4.4748,5.4049,5.1637,3.4027,2.7761,3.2354,3.4252,3.4072
8.3024,7.5752,2.2275,2.7184,3.4921,4.0382,2.6571,3.9781,6.2637,6.6718,5.5871,3.2395,3.0895,1.7347,3.5149,2.6169,2.9539,3.6892,0.1291,3.3154,3.0222,3.9308,5.056,4.528,3.3194,3.3477,4.5986,4.1811,3.634,3.4292,3.1623,3.9247,3.5566,3.7177,3.7859,3.648,3.9874,3.6538,5.5849,7.9601,8.2965,7.1183,4.1113,4.0278,3.9228,3.9345,3.7413,3.6041,3.642,4.2048,3.1558,3.2194,3.94,3.8935,3.9793,3.1042,4.0871,5.4469,5.0935,3.4734,2.6466,3.2741,3.1165,2.9606
8.3009,7.5744,2.8202,2.8468,3.8161,2.6319,1.2344,3.4493,6.1466,6.679,5.7579,2.9856,2.7333,3.1536,3.2648,2.5045,2.2317,2.9732,2.9095,2.2887,3.0284,4.2615,5.0128,3.9659,2.9354,3.0406,4.1891,4.3488,3.1586,3.0096,3.7893,2.9724,3.5719,3.5737,3.4998,4.1743,2.954,0.8729,5.7357,7.9872,8.2862,7.0448,3.9631,4.015,4.0135,3.9287,3.8508,3.8811,4.4116,3.2838,3.808,3.6023,4.0309,3.7924,3.6443,3.6839,4.1143,5.2654,5.3763,2.5718,3.5513,2.7799,3.9093,3.2435
