0.0,0.78,1.56,2.34,3.13,3.91,4.69,5.47,6.25,7.03,7.81,8.59,9.38,10.16,10.94,11.72,12.5,13.28,14.06,14.84,15.63,16.41,17.19,17.97,18.75,19.53,20.31,21.09,21.87,22.66,23.44,24.22,25.0,25.78,26.56,27.34,28.12,28.91,29.69,30.47,31.25,32.03,32.81,33.59,34.38,35.16,35.94,36.72,37.5,38.28,39.06,39.84,40.63,41.41,42.19,42.97,43.75,44.53,45.31,46.09,46.88,47.66,48.44,49.22,4.9315
8.307,7.5704,3.7738,1.649,4.1168,3.649,4.0043,4.738,6.3905,6.6099,5.5184,3.1696,2.9516,3.7417,2.0562,3.2566,2.8405,2.9569,3.3491,2.9025,2.8591,4.1301,4.9072,4.7004,3.8977,4.2057,4.1964,4.0439,3.6594,3.5665,2.2801,4.062,3.0947,3.1904,3.8887,3.848,4.2788,2.9765,5.6466,7.9173,8.3083,7.2068,4.6166,3.237,4.4854,2.3093,3.8196,3.8223,2.8843,4.095,3.4737,2.6254,4.0302,3.8112,4.1008,3.4578,4.8064,5.4141,5.0749,3.5571,3.3591,2.8891,3.1495,2.8089,
8.304,7.5696,4.3301,3.1875,3.7556,2.8594,4.0651,5.3373,6.612,6.4038,4.4255,3.2573,3.0463,2.4716,3.4436,3.4789,3.6036,3.213,1.1916,1.5609,3.0631,2.4422,3.8369,5.0327,4.6023,4.5441,3.8396,2.7463,2.7373,2.7411,2.492,3.5607,3.5035,2.9144,2.9604,3.3567,3.5081,3.7946,4.6279,7.7869,8.3336,7.4095,3.2661,3.3333,3.7781,2.6145,4.0506,3.7183,4.1536,4.0002,3.6503,3.171,3.4835,2.2989,3.5612,4.3328,5.1874,5.4091,3.8363,0.338,3.1833,2.8313,2.6851,2.8766,
8.303,7.5766,3.59,2.2705,3.2565,2.7848,3.8159,5.2361,6.5893,6.4448,4.6692,3.4005,2.342,2.8607,2.5507,3.1079,2.4632,2.8527,2.9905,2.0207,2.3978,3.2821,4.1629,5.0344,4.5161,4.6332,4.0353,3.3907,2.7155,2.8252,3.241,3.5048,3.6338,3.3188,3.214,3.31,2.3634,3.5427,4.9428,7.8047,8.3318,7.3836,3.1039,3.4604,3.1571,3.4195,3.276,3.9951,4.1321,3.2565,3.5672,2.7839,3.348,3.471,3.9146,4.391,5.155,5.4558,4.0673,3.5127,2.0357,3.3162,2.8677,3.0677,
8.3037,7.5708,2.8508,3.2679,2.4063,2.8148,4.166,5.2755,6.6001,6.4307,4.3499,1.6447,3.1195,3.1924,2.394,2.8521,2.9599,3.204,2.7231,3.4133,2.3692,3.3707,4.0441,4.9915,4.6853,4.4801,4.1672,3.2558,3.1375,3.3016,3.2806,3.4331,3.7458,3.1664,2.5979,3.6623,3.6827,3.2653,4.5637,7.7925,8.3334,7.405,4.1902,2.9763,3.6172,3.4956,2.4736,3.1045,3.897,3.5316,3.2067,3.2518,2.6262,2.7625,4.0561,4.2812,5.225,5.392,3.9611,2.8613,1.2269,2.9821,1.5606,2.8064,
8.3049,7.5781,3.7877,2.6986,3.682,3.6953,3.8516,5.3163,6.5925,6.4431,4.4742,2.6781,3.303,3.0892,3.149,2.1877,2.3531,3.3352,3.1903,2.6525,3.1629,2.024,4.2902,4.9404,4.6571,4.4049,4.3724,3.2206,3.3853,2.861,3.5643,3.5734,3.4368,2.5318,3.5697,3.3452,3.9529,2.417,4.7788,7.8015,8.3321,7.3942,2.6563,3.3943,4.0791,3.1146,3.1543,3.4165,3.8334,3.4597,3.3943,2.8462,2.8523,3.4602,4.084,4.1325,5.1622,5.3769,4.1923,2.7841,2.8677,2.5533,1.8046,3.0302,
8.302,7.5595,3.8694,3.6492,3.5391,3.412,3.9729,5.1767,6.5989,6.4428,4.6194,2.7872,3.0695,3.4095,3.3835,1.944,3.1233,2.5327,2.1096,3.4006,2.6154,3.3446,4.191,5.0066,4.4765,4.3281,4.1541,2.7047,3.4498,3.1965,2.9691,4.0898,3.651,3.8076,3.7551,2.6259,3.6703,2.8323,4.8724,7.8046,8.332,7.3804,3.7445,3.7663,3.7052,3.4406,3.7048,4.385,4.1797,4.3606,3.4111,3.3943,3.7405,2.7604,4.1213,3.6775,5.187,5.3536,4.2804,3.3891,2.2774,3.5759,2.1294,2.8214,
8.2998,7.5644,2.3713,2.6092,2.3384,2.4708,4.1251,5.2516,6.5803,6.4583,4.508,3.2872,2.725,2.617,3.0401,3.0005,3.5826,3.201,3.0381,3.2671,2.9854,2.119,4.3183,,4.6873,4.425,4.1427,1.3058,3.3258,2.8809,3.4586,3.596,4.0974,3.0923,3.5315,2.174,3.6991,3.4043,4.8685,7.8079,8.3311,7.3801,4.2061,3.4484,3.9019,1.9032,3.6897,3.2406,4.5211,4.0051,3.536,2.2377,3.2602,2.3052,3.7932,4.2347,5.2156,5.3839,4.2034,2.9081,2.4513,2.9559,2.8259,3.2157,
8.3019,7.5691,3.3271,3.6314,2.7615,1.784,3.7191,5.2978,6.6132,6.4188,4.3042,2.3097,3.3258,1.0547,3.5237,2.8334,3.4605,3.6785,3.0309,2.5442,2.9812,1.879,3.9559,4.9462,4.4512,4.5402,3.5551,2.7954,3.3666,2.3908,3.3288,3.373,4.0231,2.7945,3.7523,2.4454,3.7421,3.1511,4.4916,7.7843,8.3345,7.4134,3.6824,2.5936,3.6674,3.4516,3.7724,3.2665,4.3744,3.7432,3.3294,2.4854,3.31,2.8525,3.5433,3.9938,5.2302,5.3315,3.9537,2.5057,1.336,1.6497,2.8648,3.4696,
8.3049,7.5691,3.7622,3.3392,1.2456,3.5715,3.5301,5.1901,6.6191,6.3962,4.4409,3.4615,2.5469,2.0001,2.2923,2.7127,2.7761,2.5096,0.4459,2.7754,2.5565,3.4331,3.8951,5.0201,4.5353,4.4483,4.1061,3.502,3.2312,2.2227,2.7509,3.6357,2.6101,1.5199,3.3878,3.1327,2.0456,3.8523,4.9141,7.7866,8.3349,7.4014,4.1631,3.9801,1.5503,3.6716,3.4341,3.3272,3.5074,3.8466,3.2918,2.5784,2.9383,3.4376,4.0578,3.8513,5.2412,5.3367,4.0407,3.6568,2.1007,2.8792,2.4625,2.9899,
