0.0,0.78,1.56,2.34,3.13,3.91,4.69,5.47,6.25,7.03,7.81,8.59,9.38,10.16,10.94,11.72,12.5,13.28,14.06,14.84,15.63,16.41,17.19,17.97,18.75,19.53,20.31,21.09,21.87,22.66,23.44,24.22,25.0,25.78,26.56,27.34,28.12,28.91,29.69,30.47,31.25,32.03,32.81,33.59,34.38,35.16,35.94,36.72,37.5,38.28,39.06,39.84,40.63,41.41,42.19,42.97,43.75,44.53,45.31,46.09,46.88,47.66,48.44,49.22
8.3032,7.5727,3.2673,2.4311,3.3962,3.3638,3.3497,5.2747,6.5978,6.4403,4.687,3.6338,2.0891,2.9953,2.2637,3.3849,2.8843,1.7682,2.6585,2.3281,3.1832,2.195,4.3274,4.9638,4.7716,4.4122,4.193,3.3921,3.1328,2.7982,3.1363,3.4857,3.5367,3.4955,2.4965,3.2408,3.3129,3.6366,5.0513,7.7991,8.3331,7.3912,3.7998,3.7268,3.8798,3.0467,3.1524,2.5398,4.1307,3.4709,2.771,3.0926,2.955,3.4675,3.7665,4.1753,5.2487,5.3937,4.2948,3.0789,2.7499,2.6144,2.5577,2.6443
8.3015,7.5727,2.0796,2.663,2.2935,3.4849,4.0055,5.213,6.6079,6.4092,4.3331,3.083,2.0511,2.6849,2.6917,2.6445,2.9371,2.5688,2.7085,2.9203,2.932,-0.2591,3.873,5.0249,4.3801,4.5626,3.8754,1.8277,3.2445,1.7744,3.1961,3.2056,3.7154,3.1997,3.0946,3.1307,3.0323,3.4994,4.8344,7.7877,8.3337,7.3996,4.1882,3.8669,3.1318,3.4975,3.3183,3.5441,4.1854,3.632,3.0764,2.8362,3.23,2.5399,3.9386,4.023,5.11,5.382,3.6694,2.9418,2.8807,3.0896,2.6282,2.882
8.3017,7.5758,0.6564,2.7869,2.9562,2.8231,3.762,5.0821,6.5866,6.4737,4.4815,3.8921,2.7137,1.9238,2.7478,1.8974,2.8094,2.9863,3.1431,2.2252,2.9493,2.7398,4.1618,5.0257,4.0651,4.4007,4.0176,1.5621,2.9002,3.2062,2.2958,3.4521,3.6543,2.9673,3.388,3.0584,3.5427,4.2594,4.3352,7.8147,8.3307,7.3712,3.8072,3.1893,3.5367,3.5318,3.4275,2.9714,4.2244,3.7181,2.6638,2.983,3.3201,3.0552,3.5547,3.989,5.0961,5.4501,4.0151,2.984,3.1032,2.7888,3.393,2.2866
8.3055,7.5706,3.6055,3.1743,3.0743,3.2627,4.0181,4.7857,6.5537,6.5116,4.8534,3.2935,3.1749,1.3856,3.425,2.1044,1.9625,2.6287,2.6713,2.3244,3.4423,2.3935,4.38,5.0698,3.9938,4.3849,4.159,2.1179,3.5772,2.6971,2.3602,3.6567,2.7889,3.4815,3.6139,2.9943,3.5567,3.2686,5.1365,7.8357,8.3279,7.3292,4.4096,3.8029,3.7629,2.9827,3.321,3.4768,3.949,3.7979,3.1015,2.1268,3.3327,2.8237,4.2376,3.3631,4.9926,5.4972,4.2268,2.6397,3.5761,1.9537,3.4329,2.9095
8.3051,7.5668,3.6119,3.351,2.8292,3.4337,4.0979,5.1712,6.5929,6.4668,4.7131,2.8157,2.7222,1.821,3.0133,1.8581,2.5604,2.8615,1.109,3.2889,2.6991,3.1262,4.1643,5.053,4.4454,4.5014,3.937,3.0543,3.1446,3.1393,2.6603,3.7178,2.9771,2.9068,3.2962,3.322,3.0786,2.7004,4.8059,7.812,8.3313,7.3739,3.4978,3.4414,3.2294,3.4417,3.6257,3.2544,3.8015,3.9783,2.3073,3.2756,3.0009,3.2825,3.7058,4.3109,5.1475,5.4482,4.1826,3.0827,2.1923,3.0798,2.8615,3.1143
8.3043,7.5707,2.3417,3.3441,2.6455,2.5436,3.2446,5.2467,6.5972,6.4504,4.6201,3.3637,3.1254,2.5644,3.1105,2.2451,3.2768,3.5032,2.5014,3.139,2.6188,2.8681,4.3085,4.9471,4.665,4.3227,4.0825,3.3128,2.48,3.4388,1.545,3.8244,2.1344,2.9252,3.4292,3.2837,3.1845,3.1299,4.9469,7.8017,8.3328,7.3871,3.6172,3.1463,3.3523,3.6212,3.1822,3.554,3.4491,4.0232,2.1291,3.4777,1.4949,3.3039,3.6211,4.1319,5.2402,5.3973,4.2738,2.1695,2.9584,2.588,2.659,2.8342
8.3032,7.5734,2.908,2.1109,3.1592,2.2003,3.6827,5.0867,6.5955,6.4494,4.307,2.6732,2.282,3.0586,2.0999,2.9194,0.9942,3.3683,2.183,2.7324,2.8469,2.1651,4.0085,5.0124,4.0194,4.4212,4.0763,3.1359,2.416,3.0479,2.2723,3.634,3.3046,3.0056,3.0057,3.3444,3.3832,2.7545,4.576,7.7996,8.3324,7.3852,3.8664,3.443,3.7695,3.2394,3.7428,2.9006,3.9468,3.9281,2.5771,2.8978,2.599,3.1287,4.0008,3.0759,5.103,5.4316,3.565,2.5729,2.8081,3.1491,2.5625,3.3618
8.3057,7.5681,3.5098,3.5886,2.6573,3.6422,3.8399,5.2307,6.6176,6.4336,4.605,2.7272,2.4692,1.7214,2.486,2.8483,2.3616,2.4298,2.63,2.0514,2.9438,2.2554,4.094,5.05,4.654,4.4931,4.1675,2.0168,2.897,3.0039,2.4272,3.8227,2.5461,2.3549,3.4437,3.4792,2.9039,3.8015,4.977,7.7977,8.3341,7.3925,4.3503,4.1578,3.1435,3.8571,3.3335,3.53,3.6177,4.0616,3.0023,3.2619,3.092,2.9579,4.182,4.1123,5.2885,5.3933,4.2792,2.8306,3.1282,2.1857,2.8003,3.105
8.3045,7.5659,3.8074,2.6346,3.2788,3.402,3.8993,5.1564,6.6033,6.4629,4.5325,2.3438,1.4711,1.6557,2.546,3.0238,1.578,3.2799,2.3402,2.6188,1.8492,2.0083,4.1341,5.1014,4.3933,4.5137,3.9886,1.902,3.0357,2.7122,3.1588,3.5583,3.3213,3.4505,3.1465,2.9545,3.2698,1.6413,4.5947,7.8083,8.3325,7.3819,3.7155,3.4208,3.491,3.1652,3.6033,3.7379,3.9684,3.9349,3.3935,2.6963,3.2197,3.008,3.7703,4.3619,5.1558,5.4638,3.991,2.2685,2.7819,2.896,2.5287,3.4984
